id_passenger,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Segment
8cd9160d8a,92,1,1.75,3,4,4,344,Other
8cdf8fbff6,100,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
8ce2e8c9ee,108,1,3.25,4,4,4,444,Lost Cheap Passenger
8cf1379e9c,111,2,4.5,4,4,4,444,Lost Cheap Passenger
8cf51e9f69,94,27,75.20999920368195,3,1,1,311,Almost Lost Passenger
8cff42df83,91,3,9.35999965667724,3,3,3,333,Other
8d0cb5dfd3,95,2,6.5,3,4,4,344,Other
8d1b3619db,116,1,3.5,4,4,4,444,Lost Cheap Passenger
8d1b60b2ce,96,2,5.25,3,4,4,344,Other
8d284d3e87,102,5,22.609999775886532,4,3,2,432,Other
8d29b93c59,89,28,74.93999946117398,2,1,1,211,Loyal Passenger
8d36afe207,103,1,6.369999885559079,4,4,4,444,Lost Cheap Passenger
8d3ba434cc,94,27,93.94999897480008,3,1,1,311,Almost Lost Passenger
8d422ea2a6,88,17,52.199998855590806,2,1,1,211,Loyal Passenger
8d4f043674,86,12,26.109999775886532,1,2,2,122,Recent Passenger
8d63821b88,88,4,22.10999965667724,2,3,2,232,Other
8d7469c5f3,88,7,17.73999977111816,2,2,3,223,Other
8d7fa15aa3,89,31,92.40999817848203,2,1,1,211,Loyal Passenger
8d8cdf8366,94,3,5.37000000476837,3,3,4,334,Other
8d9199a462,86,9,23.7299997806549,1,2,2,122,Recent Passenger
8d920a2963,103,3,8.73999977111816,4,3,3,433,Other
8d9f160c17,103,1,4.86999988555908,4,4,4,444,Lost Cheap Passenger
8d9fad561a,116,1,4.0,4,4,4,444,Lost Cheap Passenger
8da810529c,99,1,2.8699998855590803,4,4,4,444,Lost Cheap Passenger
8db2a2821e,86,13,55.07999897003173,1,2,1,121,Recent Passenger
8dbebe0f5e,88,7,18.23999989032745,2,2,3,223,Other
8dd0313828,89,9,29.349999427795403,2,2,2,222,Other
8dd3e08d90,90,10,24.33999943733214,2,2,2,222,Other
8dd4523ca8,114,2,4.25,4,4,4,444,Lost Cheap Passenger
8dd493709c,111,1,15.0,4,4,3,443,Other
8dd784bed3,86,8,30.469999313354478,1,2,2,122,Recent Passenger
8de160b55f,90,9,32.22999966144561,2,2,2,222,Other
8df149af54,92,4,13.73999977111816,3,3,3,333,Other
8df228d075,86,15,31.329999089241003,1,1,2,112,Recent Passenger
8df2c9a979,100,34,152.17999851703644,4,1,1,411,Lost Passenger
8df441110a,95,4,9.98999977111816,3,3,3,333,Other
8df80fc86e,86,15,43.0999994277954,1,1,1,111,Best Passenger
8dfb5adf9d,113,1,2.75,4,4,4,444,Lost Cheap Passenger
8dfb805432,87,9,17.360000014305108,1,2,3,123,Recent Passenger
8dfdad60e3,89,19,71.56999874114989,2,1,1,211,Loyal Passenger
8dff44c7ee,116,1,6.75,4,4,4,444,Lost Cheap Passenger
8dffbe01cd,90,18,43.59999978542327,2,1,1,211,Loyal Passenger
8e060a2ae9,93,6,20.60999977588653,3,3,2,332,Other
8e0c2e0a0b,86,12,35.08999919891357,1,2,2,122,Recent Passenger
8e15faafdc,86,38,151.53999829292297,1,1,1,111,Best Passenger
8e1783c9e0,113,1,4.11999988555908,4,4,4,444,Lost Cheap Passenger
8e2d9f36ec,86,33,85.56999874114987,1,1,1,111,Best Passenger
8e2e1ded1d,106,2,4.5,4,4,4,444,Lost Cheap Passenger
8e3ba942f7,93,1,1.75,3,4,4,344,Other
8e41ef3cee,86,38,98.91999840736386,1,1,1,111,Best Passenger
8e46e8d727,104,1,8.36999988555908,4,4,3,443,Other
8e510e1fe1,91,13,37.729999542236314,3,2,2,322,Other
8e567ae8ec,113,3,22.5,4,3,2,432,Other
8e69e7ead2,90,26,82.54999840259549,2,1,1,211,Loyal Passenger
8e7af8067e,89,4,11.23999977111816,2,3,3,233,Other
8e7b3f7d93,90,11,34.719999551773064,2,2,2,222,Other
8e81f4339a,86,11,45.58999919891359,1,2,1,121,Recent Passenger
8e842b5224,98,1,4.61999988555908,4,4,4,444,Lost Cheap Passenger
8e9071cff3,89,1,3.6199998855590803,2,4,4,244,Other
8e92befb0e,91,17,60.3499994277954,3,1,1,311,Almost Lost Passenger
8eb0d8a988,96,5,25.48999977111816,3,3,2,332,Other
8eb150eded,90,10,32.85999977588653,2,2,2,222,Other
8ebef1739e,90,1,7.5,2,4,4,244,Other
8ec2a620ab,101,3,7.75,4,3,4,434,Other
8ec5e081bf,91,29,106.53999829292295,3,1,1,311,Almost Lost Passenger
8ed6a09a95,90,2,10.75,2,4,3,243,Other
8ee57f33da,104,5,17.86999988555908,4,3,3,433,Other
8ee7e32812,86,1,2.36999988555908,1,4,4,144,Recent Passenger
8eec850c8c,86,84,243.48999714851377,1,1,1,111,Best Passenger
8eeefb6bab,87,27,84.93999862670896,1,1,1,111,Best Passenger
8ef3e53111,86,9,41.85999965667724,1,2,2,122,Recent Passenger
8ef87516be,91,7,19.47999954223632,3,2,3,323,Other
8f001aacde,86,2,5.37000000476837,1,4,4,144,Recent Passenger
8f00247af7,86,3,10.25,1,3,3,133,Recent Passenger
8f03dbd3ba,93,2,9.23999977111816,3,4,3,343,Other
8f11fb26ad,86,12,66.45999908447264,1,2,1,121,Recent Passenger
8f14d40158,89,9,18.73999977111816,2,2,3,223,Other
8f18dcab7d,86,4,15.979999542236321,1,3,3,133,Recent Passenger
8f19d94eb3,86,6,25.0999994277954,1,3,2,132,Recent Passenger
8f2a60f578,94,2,9.989999771118159,3,4,3,343,Other
8f3075264d,91,30,90.07999897003174,3,1,1,311,Almost Lost Passenger
8f46a0c81c,105,5,21.229999542236317,4,3,2,432,Other
8f5152a5c9,92,6,15.25,3,3,3,333,Other
8f5927e13b,99,2,6.86999988555908,4,4,4,444,Lost Cheap Passenger
8f5de77700,89,10,32.46999955177306,2,2,2,222,Other
8f6eefd51e,89,1,1.75,2,4,4,244,Other
8f72914c3f,101,1,3.8699998855590803,4,4,4,444,Lost Cheap Passenger
8f7f395bf1,99,6,15.859999656677239,4,3,3,433,Other
8f8274b3ee,92,7,18.119999885559082,3,2,3,323,Other
8f8d3f766e,86,26,69.93999862670896,1,1,1,111,Best Passenger
8f90b20abd,97,12,38.58999931812285,4,2,2,422,Other
8f9e90801d,101,2,6.61999988555908,4,4,4,444,Lost Cheap Passenger
8fa47b1c08,99,1,2.36999988555908,4,4,4,444,Lost Cheap Passenger
8fa76ca64e,90,9,28.10999965667724,2,2,2,222,Other
8fa77c09ec,88,4,10.25,2,3,3,233,Other
8fa8bfdb65,88,21,78.6999988555908,2,1,1,211,Loyal Passenger
8fb760b184,100,2,4.25,4,4,4,444,Lost Cheap Passenger
8fc8371113,86,7,18.60999965667724,1,2,3,123,Recent Passenger
8fc837af01,104,4,14.0,4,3,3,433,Other
8fcdcafae3,92,8,27.3499994277954,3,2,2,322,Other
8fcf499988,87,35,110.80999863147733,1,1,1,111,Best Passenger
8fdefe9664,86,31,73.5799992084503,1,1,1,111,Best Passenger
8fe66ea479,90,19,76.81999874114989,2,1,1,211,Loyal Passenger
8fe79106b5,95,8,25.72999966144561,3,2,2,322,Other
8fee9791e4,90,5,20.369999885559082,2,3,2,232,Other
8ff0d1fb43,99,4,10.61999988555908,4,3,3,433,Other
9000056534,89,40,182.8799973726272,2,1,1,211,Loyal Passenger
900280fe28,91,8,11.98999989032745,3,2,3,323,Other
9012fd54e1,90,17,73.94999885559079,2,1,1,211,Loyal Passenger
9014a3178d,90,15,27.75999975204467,2,1,2,212,Loyal Passenger
9017fc14ae,102,4,11.85999965667724,4,3,3,433,Other
901aebf9c2,88,4,26.859999656677235,2,3,2,232,Other
902e383060,101,1,5.11999988555908,4,4,4,444,Lost Cheap Passenger
902ecd0156,100,1,3.3699998855590803,4,4,4,444,Lost Cheap Passenger
903b8258d9,116,1,2.5,4,4,4,444,Lost Cheap Passenger
903d13a448,87,4,20.869999885559082,1,3,2,132,Recent Passenger
90418bdba1,92,4,17.739999771118157,3,3,3,333,Other
9047fe087f,92,1,1.75,3,4,4,344,Other
90525d8309,102,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
90590820ee,88,8,24.099999427795403,2,2,2,222,Other
905ac95e78,91,4,16.98999977111816,3,3,3,333,Other
90604f00f2,86,17,47.33999931812285,1,1,1,111,Best Passenger
90643d0a2a,92,2,5.36999988555908,3,4,4,344,Other
9065f61265,89,11,34.22999954223632,2,2,2,222,Other
9068c67410,91,20,62.329998970031724,3,1,1,311,Almost Lost Passenger
9083bdc5b0,87,20,70.84999942779541,1,1,1,111,Best Passenger
90887d103f,88,6,13.60999977588653,2,3,3,233,Other
9090655424,106,1,5.0,4,4,4,444,Lost Cheap Passenger
9090b9b5a9,96,4,16.12000000476837,3,3,3,333,Other
909456f716,102,6,18.619999885559082,4,3,3,433,Other
909a20c0a3,104,1,1.75,4,4,4,444,Lost Cheap Passenger
90a203d5eb,86,32,85.78999829292295,1,1,1,111,Best Passenger
90a264731b,97,3,14.5,4,3,3,433,Other
90a85424a9,102,6,18.21999955177306,4,3,3,433,Other
90b3c1d901,102,2,9.869999885559078,4,4,3,443,Other
90bae32ed3,92,1,5.619999885559079,3,4,4,344,Other
90bcbe3a65,87,8,18.5,1,2,3,123,Recent Passenger
90c670afca,88,6,22.739999771118157,2,3,2,232,Other
90c7cf780f,97,7,14.72999966144561,4,2,3,423,Other
90cfb4e255,86,5,19.869999885559082,1,3,2,132,Recent Passenger
90d8337e95,90,9,33.35999965667724,2,2,2,222,Other
90daba42c1,108,9,42.96999931335448,4,2,1,421,Big Spenders
90dcf9c34b,97,5,14.48999977111816,4,3,3,433,Other
90f2483590,91,22,65.80999875068663,3,1,1,311,Almost Lost Passenger
90fb2b9d54,92,1,2.5,3,4,4,344,Other
910188a5c5,91,3,7.4899997711181605,3,3,4,334,Other
910c6f3d03,101,1,2.25,4,4,4,444,Lost Cheap Passenger
9118d8e37c,89,26,55.219999909400926,2,1,1,211,Loyal Passenger
912dbb6114,86,6,15.35999977588653,1,3,3,133,Recent Passenger
9139009e9b,112,2,6.86999988555908,4,4,4,444,Lost Cheap Passenger
91460632f9,88,28,125.69999885559079,2,1,1,211,Loyal Passenger
91484c32b7,88,27,76.06999874114987,2,1,1,211,Loyal Passenger
9153b88e49,86,25,57.31999874114988,1,1,1,111,Best Passenger
91593fffd7,87,14,58.579998970031724,1,1,1,111,Best Passenger
915bc5c1a3,90,11,31.95999908447264,2,2,2,222,Other
91642a5d61,88,36,93.30999863147733,2,1,1,211,Loyal Passenger
916c8ef2cd,89,20,61.809998512268045,2,1,1,211,Loyal Passenger
9171ac4752,90,30,90.05999875068662,2,1,1,211,Loyal Passenger
917b1cb1a7,88,32,96.4299986362457,2,1,1,211,Loyal Passenger
917cc8923b,89,12,38.97999966144561,2,2,2,222,Other
917d4bb87f,112,1,7.0,4,4,4,444,Lost Cheap Passenger
9184c8232f,91,6,37.099999427795396,3,3,2,332,Other
9194b6a654,93,4,16.23999977111816,3,3,3,333,Other
91994124ad,86,13,37.34999978542327,1,2,2,122,Recent Passenger
91a0c3a768,111,2,7.36999988555908,4,4,4,444,Lost Cheap Passenger
91a83e8166,92,18,46.3499994277954,3,1,1,311,Almost Lost Passenger
91ad97d483,98,4,14.25,4,3,3,433,Other
91aeb0450e,91,7,26.23999977111816,3,2,2,322,Other
91b16f0af0,103,2,4.86999988555908,4,4,4,444,Lost Cheap Passenger
91b7c97fb8,98,5,13.5,4,3,3,433,Other
91bb417a7f,93,45,174.53999817371366,3,1,1,311,Almost Lost Passenger
91c8603452,87,4,19.119999885559082,1,3,3,133,Recent Passenger
91ca1309dc,88,23,59.069999217987046,2,1,1,211,Loyal Passenger
91df2b7f39,97,2,11.989999771118159,4,4,3,443,Other
91df62db53,89,2,6.11999988555908,2,4,4,244,Other
91e15bd392,90,4,9.0,2,3,3,233,Other
91f593de17,89,16,39.449999451637254,2,1,2,212,Loyal Passenger
91fa3a3666,91,14,48.97999954223633,3,1,1,311,Almost Lost Passenger
92007b4f33,86,34,114.30999863147733,1,1,1,111,Best Passenger
920b2cca0b,89,3,22.98999977111816,2,3,2,232,Other
9211d2dad3,109,2,6.25,4,4,4,444,Lost Cheap Passenger
92128421d0,88,2,5.36999988555908,2,4,4,244,Other
9215dfee7f,89,7,18.10999965667724,2,2,3,223,Other
92214b8f2a,94,3,8.73999977111816,3,3,3,333,Other
9228b201e9,99,8,25.73999977111816,4,2,2,422,Other
923071fdfd,89,11,35.58999919891357,2,2,2,222,Other
9231791968,93,2,4.11999988555908,3,4,4,344,Other
923af37dc1,90,16,33.81999993324278,2,1,2,212,Loyal Passenger
923ba46c98,111,2,6.2399997711181605,4,4,4,444,Lost Cheap Passenger
9246adb148,89,15,36.59999978542327,2,1,2,212,Loyal Passenger
925697ab93,101,6,17.60999965667724,4,3,3,433,Other
9256c2dbfa,96,4,9.359999656677239,3,3,3,333,Other
926250fbee,89,15,52.46999931335448,2,1,1,211,Loyal Passenger
9272e2b298,102,2,7.25,4,4,4,444,Lost Cheap Passenger
927c6143a4,88,15,50.859999656677246,2,1,1,211,Loyal Passenger
9296b32915,107,2,10.23999977111816,4,4,3,443,Other
92986b1fc1,88,41,145.27999794483182,2,1,1,211,Loyal Passenger
92a235b430,86,5,15.48999989032745,1,3,3,133,Recent Passenger
92a442507f,86,22,80.83999919891356,1,1,1,111,Best Passenger
92a5ebcda4,110,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
92abd14162,86,15,36.19999897480009,1,1,2,112,Recent Passenger
92ad4f61bc,99,6,21.60999989509584,4,3,2,432,Other
92b01afd73,88,21,67.94999921321867,2,1,1,211,Loyal Passenger
92b3fd8065,116,1,6.0,4,4,4,444,Lost Cheap Passenger
92b5c66c9e,103,1,3.75,4,4,4,444,Lost Cheap Passenger
92bfddc808,86,21,66.34999954700469,1,1,1,111,Best Passenger
92bfdf521e,116,1,6.369999885559079,4,4,4,444,Lost Cheap Passenger
92c676d7ab,90,12,60.829998970031724,2,2,1,221,Big Spenders
92e37114c0,112,1,5.11999988555908,4,4,4,444,Lost Cheap Passenger
92e8778d4d,86,6,14.47999966144561,1,3,3,133,Recent Passenger
92f5a873c2,116,2,6.61999988555908,4,4,4,444,Lost Cheap Passenger
930a9aed21,90,28,130.06999874114987,2,1,1,211,Loyal Passenger
9310a269df,93,3,9.85999977588653,3,3,3,333,Other
931a550110,93,13,26.98999989032745,3,2,2,322,Other
931fd2deab,89,5,10.48999977111816,2,3,3,233,Other
93220ff1fd,101,1,2.25,4,4,4,444,Lost Cheap Passenger
93225d9c34,96,5,40.739999771118164,3,3,2,332,Other
933db93ff4,94,3,10.36999988555908,3,3,3,333,Other
9341c05fe9,88,12,44.45999932289122,2,2,1,221,Big Spenders
9357e6a7a6,88,12,50.47999966144562,2,2,1,221,Big Spenders
935c188197,94,4,14.75,3,3,3,333,Other
935ecd4a9a,111,2,7.739999771118159,4,4,4,444,Lost Cheap Passenger
93646adaa0,89,10,31.47999954223632,2,2,2,222,Other
93679cf04c,87,9,37.099999427795396,1,2,2,122,Recent Passenger
9369291b42,92,5,19.60999965667724,3,3,2,332,Other
936a894d63,95,2,3.87000000476837,3,4,4,344,Other
936cbed7ef,91,14,82.47999954223633,3,1,1,311,Almost Lost Passenger
936d9c9595,89,6,15.22999954223632,2,3,3,233,Other
9381fb304d,88,14,36.83999919891356,2,1,2,212,Loyal Passenger
93852b3408,86,70,314.0599957704543,1,1,1,111,Best Passenger
938c6c09d7,96,1,1.75,3,4,4,344,Other
938de57898,88,17,53.45999908447264,2,1,1,211,Loyal Passenger
93a4bbb5af,88,8,24.98999977111816,2,2,2,222,Other
93a596533f,88,6,34.979999542236314,2,3,2,232,Other
93a9ffee68,98,2,14.369999885559078,4,4,3,443,Other
93affe18b4,90,5,15.98999977111816,2,3,3,233,Other
93b38fb73b,86,5,10.859999656677239,1,3,3,133,Recent Passenger
93b6e69c18,103,1,6.119999885559079,4,4,4,444,Lost Cheap Passenger
93bc044f70,87,2,13.73999977111816,1,4,3,143,Recent Passenger
93c1a0ed8a,106,1,5.0,4,4,4,444,Lost Cheap Passenger
93c51dc0cc,90,13,45.329998970031724,2,2,1,221,Big Spenders
93c6886c74,114,1,3.5,4,4,4,444,Lost Cheap Passenger
93cdc6d56c,88,28,124.56999874114992,2,1,1,211,Loyal Passenger
93db8a349c,92,7,29.609999656677243,3,2,2,322,Other
93dec31bbf,86,17,60.58999919891356,1,1,1,111,Best Passenger
93e4cf32ae,87,5,15.85999989509582,1,3,3,133,Recent Passenger
93e4e687a7,87,36,149.04999828338623,1,1,1,111,Best Passenger
93f6994f26,89,2,4.86999988555908,2,4,4,244,Other
93fa6226ca,86,69,177.4699964523315,1,1,1,111,Best Passenger
93fcacd7f2,94,4,12.48999977111816,3,3,3,333,Other
93fedcaddf,89,23,60.22999954223633,2,1,1,211,Loyal Passenger
93ff86e15f,98,3,6.86999988555908,4,3,4,434,Other
940564009f,108,2,6.87000000476837,4,4,4,444,Lost Cheap Passenger
9411bb4a23,93,1,3.3699998855590803,3,4,4,344,Other
94269d76d8,90,10,26.58999931812285,2,2,2,222,Other
942902bc1f,90,5,24.36999988555908,2,3,2,232,Other
94499a135d,89,14,31.46999943256377,2,1,2,212,Loyal Passenger
9449cff418,105,1,6.75,4,4,4,444,Lost Cheap Passenger
9451e491d4,92,10,32.08999919891356,3,2,2,322,Other
94613668ee,92,12,27.85999965667724,3,2,2,322,Other
9464a2ba50,86,18,61.20999920368193,1,1,1,111,Best Passenger
946dff2b8b,95,3,9.11999988555908,3,3,3,333,Other
947608275f,86,1,5.869999885559079,1,4,4,144,Recent Passenger
947f778378,88,3,7.61999988555908,2,3,4,234,Other
94881c08fb,87,4,19.119999885559082,1,3,3,133,Recent Passenger
9491d557b2,102,1,7.5,4,4,4,444,Lost Cheap Passenger
94921a0e65,97,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
9493187ee9,100,2,6.36999988555908,4,4,4,444,Lost Cheap Passenger
9498547326,115,1,5.75,4,4,4,444,Lost Cheap Passenger
949c410c86,94,6,12.10999989509582,3,3,3,333,Other
949eff4775,91,17,54.70999908447264,3,1,1,311,Almost Lost Passenger
949f821d8e,90,8,29.72999954223632,2,2,2,222,Other
94a15f4168,109,3,14.48999977111816,4,3,3,433,Other
94a3bb8d1f,89,7,19.10999965667724,2,2,3,223,Other
94a47bbd92,93,1,4.61999988555908,3,4,4,344,Other
94a571c9d0,94,3,11.10999965667724,3,3,3,333,Other
94adeb1792,87,12,28.22999954223632,1,2,2,122,Recent Passenger
94ae319851,89,6,19.599999427795396,2,3,2,232,Other
94aff25d7f,87,6,21.98999977111816,1,3,2,132,Recent Passenger
94b33a2c63,86,14,52.70999908447264,1,1,1,111,Best Passenger
94b81fc43d,115,2,6.11999988555908,4,4,4,444,Lost Cheap Passenger
94bcef3514,88,5,15.23999977111816,2,3,3,233,Other
94bfaf01a4,87,21,74.56999874114989,1,1,1,111,Best Passenger
94c22cbdd1,114,1,1.75,4,4,4,444,Lost Cheap Passenger
94cc8acceb,90,3,11.61999988555908,2,3,3,233,Other
94cf146c50,100,2,7.119999885559079,4,4,4,444,Lost Cheap Passenger
94d28b047a,86,7,26.229999661445607,1,2,2,122,Recent Passenger
94e416ba04,90,10,39.859999656677246,2,2,2,222,Other
94eef87a7a,88,13,40.72999954223632,2,2,2,222,Other
94f3638e6f,105,12,51.219999313354485,4,2,1,421,Big Spenders
94fa5c718a,109,2,7.25,4,4,4,444,Lost Cheap Passenger
950290e52e,92,8,26.97999954223632,3,2,2,322,Other
9509b435ce,90,18,78.42999839782712,2,1,1,211,Loyal Passenger
95133f454f,86,8,22.21999931335448,1,2,2,122,Recent Passenger
951dd1d883,92,7,24.35999965667724,3,2,2,322,Other
951efbce49,88,10,26.369999885559082,2,2,2,222,Other
951f2108ec,98,2,9.619999885559078,4,4,3,443,Other
952219602f,87,10,28.099999666213982,1,2,2,122,Recent Passenger
9527b5de23,87,5,19.0,1,3,3,133,Recent Passenger
9530a3dd1f,87,6,18.869999885559082,1,3,3,133,Recent Passenger
9532476e99,89,8,25.8499994277954,2,2,2,222,Other
9546ac6ef1,92,14,77.56999886035918,3,1,1,311,Almost Lost Passenger
954f0073a1,88,12,32.5999994277954,2,2,2,222,Other
95526731fb,88,22,80.57999897003172,2,1,1,211,Loyal Passenger
95574a2340,99,2,6.86999988555908,4,4,4,444,Lost Cheap Passenger
956288c674,86,37,131.7999982833862,1,1,1,111,Best Passenger
956ba113b2,95,4,14.85999965667724,3,3,3,333,Other
95763f4fc9,87,14,49.47999954223632,1,1,1,111,Best Passenger
957688544c,87,14,90.71999931335449,1,1,1,111,Best Passenger
9578576c80,96,3,9.61999988555908,3,3,3,333,Other
95794b0aa8,92,3,6.359999656677239,3,3,4,334,Other
957dd094bd,100,8,69.86999988555908,4,2,1,421,Big Spenders
95806e44c7,89,10,31.33999931812285,2,2,2,222,Other
95814ba57a,87,24,93.80999875068662,1,1,1,111,Best Passenger
958c5e0ca8,99,3,17.369999885559082,4,3,3,433,Other
958d28743e,88,11,36.47999954223632,2,2,2,222,Other
959e4d5516,89,8,26.97999966144561,2,2,2,222,Other
95b01bd1a7,89,12,32.329999089241014,2,2,2,222,Other
95b0405efc,84,3,7.86999988555908,1,3,4,134,Recent Passenger
95b8601739,86,11,40.0999994277954,1,2,2,122,Recent Passenger
95c7d79f8b,90,4,22.85999965667724,2,3,2,232,Other
95d0b61aa6,89,8,33.0999994277954,2,2,2,222,Other
95d0fa6f45,86,10,47.829998970031724,1,2,1,121,Recent Passenger
95e2f2c856,89,45,180.26999759674067,2,1,1,211,Loyal Passenger
95f76e1e8f,111,3,5.25,4,3,4,434,Other
95f7ce5bc3,86,6,15.23999977111816,1,3,3,133,Recent Passenger
95fc7c0274,86,57,261.2599974870681,1,1,1,111,Best Passenger
95fcbd9520,89,18,59.71999943256377,2,1,1,211,Loyal Passenger
95ffa9d297,89,7,23.98999977111816,2,2,2,222,Other
9602d0afb0,86,13,37.109999656677246,1,2,2,122,Recent Passenger
960c3613e1,108,3,9.61999988555908,4,3,3,433,Other
96116e7d45,89,20,77.4299986362457,2,1,1,211,Loyal Passenger
9611f768ab,105,1,3.5,4,4,4,444,Lost Cheap Passenger
961a5c4f0f,90,17,49.33999919891356,2,1,1,211,Loyal Passenger
9624b3225e,89,9,29.599999427795403,2,2,2,222,Other
962c608983,87,21,74.34999966621398,1,1,1,111,Best Passenger
96345ad71d,97,10,33.95999908447264,4,2,2,422,Other
963df5e967,89,5,14.48999977111816,2,3,3,233,Other
96425e4b21,88,10,31.0999994277954,2,2,2,222,Other
9644e2515c,88,3,9.61999988555908,2,3,3,233,Other
965b6a0f6c,86,17,46.199999094009385,1,1,1,111,Best Passenger
9670b8b433,96,4,22.369999885559082,3,3,2,332,Other
968133462d,88,11,57.71999931335448,2,2,1,221,Big Spenders
968b02e35b,86,34,97.15999913215634,1,1,1,111,Best Passenger
968be9d221,86,48,134.51999759674067,1,1,1,111,Best Passenger
9690faff65,89,2,7.989999771118159,2,4,4,244,Other
9695df7558,89,2,4.86999988555908,2,4,4,244,Other
9696a163ca,92,3,15.869999885559078,3,3,3,333,Other
969e5c3156,95,1,1.75,3,4,4,344,Other
96a2d95185,86,16,40.219999432563775,1,1,2,112,Recent Passenger
96a30022d2,90,4,15.86999988555908,2,3,3,233,Other
96b39e5579,113,2,4.5,4,4,4,444,Lost Cheap Passenger
96ba18215d,87,13,49.71999931335448,1,2,1,121,Recent Passenger
96bc5da55a,87,5,12.60999965667724,1,3,3,133,Recent Passenger
96be546bf5,105,46,207.64999866485593,4,1,1,411,Lost Passenger
96c2ee74e4,88,18,59.18999862670896,2,1,1,211,Loyal Passenger
96c57d23af,88,25,82.18999862670896,2,1,1,211,Loyal Passenger
96cc61a490,87,29,96.17999839782712,1,1,1,111,Best Passenger
96cea88ca8,113,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
96ddf4a2e6,100,1,3.25,4,4,4,444,Lost Cheap Passenger
96dfce1263,87,8,22.22999966144561,1,2,2,122,Recent Passenger
96e6151384,14,9,31.229999542236317,1,2,2,122,Recent Passenger
96ec6418a7,100,6,31.10999965667724,4,3,2,432,Other
96f181d9ac,101,1,3.75,4,4,4,444,Lost Cheap Passenger
96f2f920df,88,14,41.56999874114988,2,1,2,212,Loyal Passenger
96f6ca9831,90,30,94.05999851226804,2,1,1,211,Loyal Passenger
96fb3b1746,89,18,84.84999942779541,2,1,1,211,Loyal Passenger
96fbb5a881,92,3,16.0,3,3,3,333,Other
9703b955da,89,16,42.8499994277954,2,1,1,211,Loyal Passenger
97085b0c37,115,1,6.5,4,4,4,444,Lost Cheap Passenger
9709c39be3,111,3,7.61999988555908,4,3,4,434,Other
970d1df4ac,87,16,55.20999932289122,1,1,1,111,Best Passenger
9713bdc401,86,6,14.11999988555908,1,3,3,133,Recent Passenger
9713fe9008,90,11,33.47999954223632,2,2,2,222,Other
972378c047,87,6,21.73999989032745,1,3,2,132,Recent Passenger
972763d458,94,5,17.72999954223632,3,3,3,333,Other
9732fc5b06,107,1,6.25,4,4,4,444,Lost Cheap Passenger
973301977f,89,1,3.5,2,4,4,244,Other
9734bfb176,88,7,26.86999988555908,2,2,2,222,Other
97388047cd,87,15,57.109999775886536,1,1,1,111,Best Passenger
9738a4b51b,86,34,139.52999782562253,1,1,1,111,Best Passenger
9759ced99c,112,4,25.989999890327454,4,3,2,432,Other
975d712c71,86,3,11.11999988555908,1,3,3,133,Recent Passenger
977aa182a4,94,18,59.97999954223632,3,1,1,311,Almost Lost Passenger
977c06043e,113,2,12.119999885559078,4,4,3,443,Other
977dd4d1e2,93,11,24.979999542236317,3,2,2,322,Other
97afaf2d3c,95,9,41.22999966144562,3,2,2,322,Other
97affd9764,86,26,101.18999862670896,1,1,1,111,Best Passenger
97cb5a42a6,89,5,15.61999988555908,2,3,3,233,Other
97cf958766,92,6,12.60999977588653,3,3,3,333,Other
97d4f23350,88,7,15.35999965667724,2,2,3,223,Other
97d8e8456c,86,6,13.11999988555908,1,3,3,133,Recent Passenger
97dab51dac,87,22,57.569999217987046,1,1,1,111,Best Passenger
97dd0363ec,96,1,3.75,3,4,4,344,Other
97faaebc49,94,11,27.349999547004693,3,2,2,322,Other
97fad98ea7,91,1,5.75,3,4,4,344,Other
97fd8a75ec,87,23,62.449999094009385,1,1,1,111,Best Passenger
980f96cff1,100,3,10.86999988555908,4,3,3,433,Other
9829de9536,89,23,59.05999875068663,2,1,1,211,Loyal Passenger
98333bb716,89,13,35.24000000953674,2,2,2,222,Other
